adj_week,close,log_r
171.0,3774.5981,0.004706019377961973
170.0,3756.8765,-0.0010582449616904147
169.0,3760.8543,-0.028904009049181868
168.0,3871.1443,0.00421480967459827
167.0,3854.8625,-0.011255935381349651
166.0,3898.4977,-0.001649992072863995
165.0,3904.9355,-0.03806018631313617
164.0,4056.4226,-0.012845431144768995
163.0,4108.8652,0.022745716689493843
162.0,4016.461,-0.013509340030683614
161.0,4071.0889,0.025910095458714266
160.0,3966.9614,0.03235808509605448
159.0,3840.6527,-0.106260124576132
158.0,4271.2326,-0.02544294201656
157.0,4381.2996,0.022132662875144933
156.0,4285.395,0.014193232336079501
155.0,4225.001,0.020625566806764913
154.0,4138.7505,0.02641544323234039
153.0,4030.8549,-0.005873156981958679
152.0,4054.5984,0.018354823130967524
151.0,3980.8558,-0.005641983169832116
150.0,4003.3792,0.0013104269108009322
149.0,3998.1365,-0.02618329047743488
148.0,4104.2034,-0.0040479788527600065
147.0,4120.8508,0.0021717143076694805
146.0,4111.9112,0.02942076477047414
145.0,3992.6979,-0.007304067805860224
144.0,4021.9676,0.023933148541052468
143.0,3926.8520000000003,0.001490930210308748
142.0,3921.0017,0.021786325386926975
141.0,3836.5013,-0.00032031871294927995
140.0,3837.7304,0.0016778925392631214
139.0,3831.2965,0.0013861310259851152
138.0,3825.9895,-0.0011882149856980797
137.0,3830.5383,0.009122162648750556
136.0,3795.7544,0.018903632963631387
135.0,3724.6748,0.020978587243950342
134.0,3647.3503,-0.016378306029622952
133.0,3707.5796,-0.0038527151402820183
132.0,3721.8914,-0.0018002044727763065
131.0,3728.5976,0.006863497973385527
130.0,3703.094,0.012818371101880595
129.0,3655.9293,-0.002968404524846281
128.0,3666.7977,0.012048574540825504
127.0,3622.8831,0.029161177884347717
126.0,3518.7611,-0.016183511789636996
125.0,3576.1703,0.025391989070762913
124.0,3486.5074,0.0017433478347492228
123.0,3480.4345,0.022250233407064633
122.0,3403.8492,0.005441132877471047
121.0,3385.3787,0.0008358539832408605
120.0,3382.5502,-0.016769744435271506
119.0,3439.7529999999997,-0.007828417707658901
118.0,3466.7865,-0.0056715741812931745
117.0,3486.5045,-0.008840446464235562
116.0,3517.4634,0.017615088470598807
115.0,3456.0455,-0.009662014131081377
114.0,3489.5997,0.012629452317726825
113.0,3445.8051,0.005212199879198671
112.0,3427.8916,8.401701204573731e-06
111.0,3427.8628,-0.013327001766910321
110.0,3473.8517,0.015201907954376415
109.0,3421.4419,0.0023277795398500187
108.0,3413.4868,0.014457215827997848
107.0,3364.4923,-0.006951072400334702
106.0,3387.9606,0.009809432706644193
105.0,3354.8891,0.010480377940163202
104.0,3319.9122,-0.00832519916160159
103.0,3347.6665,0.011290935990006565
102.0,3310.0808,0.0007500212019432069
101.0,3307.5991,-0.011552139119492521
100.0,3346.0305,-0.04318674315581954
99.0,3493.7004,-0.010040247072620226
98.0,3528.9547,0.0021719228802501056
97.0,3521.2984,0.02993354617758728
96.0,3417.4554,6.856213314306878e-05
95.0,3417.2211,0.018621868190227896
94.0,3354.1749,0.004197218026011405
93.0,3340.1262,0.003715195798887924
92.0,3327.74,0.006600343327258056
91.0,3305.8481,0.016027857966957725
90.0,3253.2848,-0.006856166219121292
89.0,3275.6665,0.011340113055057739
88.0,3238.7299,-0.02419420590403623
87.0,3318.0440000000003,0.0011850744030558744
86.0,3314.1142,0.002121669173924315
85.0,3307.0902,-0.017365108358963103
84.0,3365.0197,0.021260241047410776
83.0,3294.2337,0.027427134058801414
82.0,3205.1101,0.00036813623297372443
81.0,3203.9304,-0.006604906426730116
80.0,3225.1621,-0.01572465681264153
79.0,3276.2775,0.02597234902211876
78.0,3192.2804,0.0120005271583833
77.0,3154.2003,0.024729394380555457
76.0,3077.1554,-0.010731976099202812
75.0,3110.3572,-0.017095176638415293
74.0,3163.9864,-0.00797670089381239
73.0,3189.3255,0.04057810513408042
72.0,3062.4993,-0.0051196082794656966
71.0,3078.2183,0.0010671602341601981
70.0,3074.9351,-0.017862429634752038
69.0,3130.3544,-0.008395240126650102
68.0,3156.7451,-0.005735048644142105
67.0,3174.9012,-0.030187647520684133
66.0,3272.2053,0.026784017516920534
65.0,3185.7258,-0.011289489940116164
64.0,3221.8948,0.00750127545554472
63.0,3197.8169,0.008117719098948569
62.0,3171.9629999999997,0.04966204864132435
61.0,3018.2844,-0.02474044672908772
60.0,3093.8895,0.04829168303558183
59.0,2948.0306,-0.03452377357586033
58.0,3051.585,0.02919247548976472
57.0,2963.7894,0.005989716919350453
56.0,2946.0902,-0.05525654769475509
55.0,3113.4626,-0.0016903846181697956
54.0,3118.73,-0.07498017671305347
53.0,3361.563,-0.10427158997688264
52.0,3731.005,-0.028326132879355898
51.0,3838.2009999999996,0.018482499965187013
50.0,3767.913,0.04335131265901813
49.0,3608.059,-0.019088235559212192
48.0,3677.592,0.03334294629829666
47.0,3556.992,-0.059321681756519876
46.0,3774.383,0.007483721456346577
45.0,3746.242,-0.012502656357346912
44.0,3793.3740000000003,0.0708031326145702
43.0,3534.079,-0.010460426513233544
42.0,3571.241,0.010464387949220178
41.0,3534.065,0.05644322956000369
40.0,3340.116,0.04193390120909823
39.0,3202.948,-0.009014343937490484
38.0,3231.9509999999996,-0.005960632305099771
37.0,3251.2729999999997,-0.029073978398011513
36.0,3347.188,-0.00555459329364141
35.0,3365.8320000000003,0.007020179639424577
34.0,3342.2859999999996,-0.07136794222593236
33.0,3589.5359999999996,-0.12648945404973908
32.0,4073.54,0.04175666160914344
31.0,3906.945,0.02336982576471294
30.0,3816.699,-0.09003474578147803
29.0,4176.279,0.005951907481135488
28.0,4151.496,0.010884030190107452
27.0,4106.556,0.05522572901868638
26.0,3885.917,-0.1096382434473193
25.0,4336.195,-0.06708158404267986
24.0,4637.052,-0.14023162079169485
23.0,5335.115,0.019793622844782973
22.0,5230.552,0.07743083038707356
21.0,4840.829000000001,-0.02257125013524406
20.0,4951.335,0.06981030114065169
19.0,4617.47,0.01287437378595474
18.0,4558.404,-0.0411480554965457
17.0,4749.8859999999995,0.009996351963972902
16.0,4702.641,0.02290831529721559
15.0,4596.1359999999995,0.05632460817826775
14.0,4344.416,0.04084629804375803
13.0,4170.538,0.048851584990091436
12.0,3971.697,0.02012282382149547
11.0,3892.574,0.07324405674378386
10.0,3617.657,0.03921966275021533
9.0,3478.52,-0.02675472144000168
8.0,3572.843,0.014241206188253358
7.0,3522.322,0.015015406214588382
6.0,3469.828,0.04642598492959895
5.0,3312.42,-0.036160286129920824
4.0,3434.39,-0.03921130599676451
3.0,3571.732,-0.01759864303679528
2.0,3635.1459999999997,0.024625196662891966
