日期,股票代码,名称,收盘价,最高价,最低价
2020-08-28,'000905,中证500,6691.2096,6695.3574,6553.9227
2020-08-27,'000905,中证500,6578.7912,6585.7193,6486.7508
2020-08-26,'000905,中证500,6525.8786,6660.7634,6501.2409
2020-08-25,'000905,中证500,6652.5478,6734.4378,6631.6853
2020-08-24,'000905,中证500,6688.9647,6702.7487,6589.9285
2020-08-21,'000905,中证500,6643.9444,6686.0233,6589.1968
2020-08-20,'000905,中证500,6593.785,6672.4908,6570.6949
2020-08-19,'000905,中证500,6666.274,6782.5931,6661.9879
2020-08-18,'000905,中证500,6789.3979,6811.5637,6737.5288
2020-08-17,'000905,中证500,6744.5468,6752.3176,6614.1849
2020-08-14,'000905,中证500,6623.5633,6629.5058,6506.0266
2020-08-13,'000905,中证500,6552.6567,6592.1163,6518.4229
2020-08-12,'000905,中证500,6528.3999,6599.6573,6395.006
2020-08-11,'000905,中证500,6600.8472,6756.8451,6594.9793
2020-08-10,'000905,中证500,6725.2956,6768.866,6651.7421
2020-08-07,'000905,中证500,6688.8822,6755.528,6578.6672
2020-08-06,'000905,中证500,6770.3016,6792.2759,6656.2782
2020-08-05,'000905,中证500,6772.8422,6790.008,6653.2772
2020-08-04,'000905,中证500,6697.7071,6764.9049,6672.894
2020-08-03,'000905,中证500,6739.8085,6739.8085,6614.4314
2020-07-31,'000905,中证500,6579.6696,6619.2616,6463.415
2020-07-30,'000905,中证500,6511.436,6564.775,6491.4492
2020-07-29,'000905,中证500,6530.2712,6530.2712,6324.0483
2020-07-28,'000905,中证500,6359.6637,6385.3908,6307.7891
2020-07-27,'000905,中证500,6298.7351,6337.3275,6229.4712
2020-07-24,'000905,中证500,6283.9831,6609.2877,6265.3789
2020-07-23,'000905,中证500,6620.0859,6629.2067,6431.2609
2020-07-22,'000905,中证500,6620.6893,6699.6871,6534.7427
2020-07-21,'000905,中证500,6563.3239,6591.0097,6500.8682
2020-07-20,'000905,中证500,6526.8325,6526.8325,6340.6495
2020-07-17,'000905,中证500,6344.5912,6447.5092,6272.9416
2020-07-16,'000905,中证500,6319.9981,6710.995,6305.133
2020-07-15,'000905,中证500,6638.8384,6838.1524,6598.5228
2020-07-14,'000905,中证500,6807.727,6897.0034,6672.7996
2020-07-13,'000905,中证500,6899.5175,6899.622,6710.6352
2020-07-10,'000905,中证500,6676.4373,6763.8121,6644.3586
2020-07-09,'000905,中证500,6693.7452,6712.1445,6530.0207
2020-07-08,'000905,中证500,6535.4151,6541.4382,6352.3731
2020-07-07,'000905,中证500,6380.0276,6480.0286,6300.2446
2020-07-06,'000905,中证500,6299.8551,6318.3081,6095.9561
2020-07-03,'000905,中证500,6051.5099,6052.523,5968.0663
2020-07-02,'000905,中证500,5975.2794,5979.9902,5858.5743
2020-07-01,'000905,中证500,5881.8875,5885.8738,5814.7554
2020-06-30,'000905,中证500,5864.4164,5875.3274,5788.2081
2020-06-29,'000905,中证500,5762.4378,5789.1592,5740.2558
2020-06-24,'000905,中证500,5789.0893,5824.3132,5773.2908
2020-06-23,'000905,中证500,5804.343,5809.2832,5755.3982
2020-06-22,'000905,中证500,5784.0269,5815.3942,5770.8094
2020-06-19,'000905,中证500,5787.1482,5796.3597,5727.6226
2020-06-18,'000905,中证500,5734.403,5744.4525,5705.295
2020-06-17,'000905,中证500,5735.4183,5735.4183,5685.6241
2020-06-16,'000905,中证500,5695.3007,5695.3007,5624.8549
2020-06-15,'000905,中证500,5590.6435,5661.9706,5590.6435
2020-06-12,'000905,中证500,5591.4871,5620.2062,5479.2713
2020-06-11,'000905,中证500,5589.1019,5673.3108,5567.538
2020-06-10,'000905,中证500,5615.2417,5616.6108,5581.9153
2020-06-09,'000905,中证500,5610.3774,5616.0363,5560.139
2020-06-08,'000905,中证500,5575.3036,5627.1893,5567.2087
2020-06-05,'000905,中证500,5585.4231,5592.3453,5542.8701
2020-06-04,'000905,中证500,5576.7535,5597.2621,5549.3577
2020-06-03,'000905,中证500,5572.3125,5618.2892,5567.0729
2020-06-02,'000905,中证500,5566.4438,5596.4399,5544.1862
2020-06-01,'000905,中证500,5569.48,5576.6538,5446.2912
2020-05-29,'000905,中证500,5406.3403,5416.6599,5336.0669
2020-05-28,'000905,中证500,5361.167,5390.1397,5290.2897
2020-05-27,'000905,中证500,5369.4992,5426.5558,5358.47
2020-05-26,'000905,中证500,5420.2126,5421.9045,5341.0821
2020-05-25,'000905,中证500,5316.6036,5344.2849,5293.2294
2020-05-22,'000905,中证500,5328.2268,5421.887,5307.2962
2020-05-21,'000905,中证500,5426.1745,5511.2324,5415.5986
2020-05-20,'000905,中证500,5489.7024,5547.1691,5473.7896
2020-05-19,'000905,中证500,5547.8759,5548.2181,5504.2327
2020-05-18,'000905,中证500,5478.8218,5528.7754,5454.9615
2020-05-15,'000905,中证500,5507.9336,5543.9334,5486.2557
2020-05-14,'000905,中证500,5487.107,5528.0915,5485.0152
2020-05-13,'000905,中证500,5536.2802,5546.5535,5483.9868
2020-05-12,'000905,中证500,5512.464,5519.2868,5441.7013
2020-05-11,'000905,中证500,5496.192,5547.9416,5466.6158
2020-05-08,'000905,中证500,5507.6965,5527.0903,5467.646
2020-05-07,'000905,中证500,5445.7519,5473.7738,5425.7964
2020-05-06,'000905,中证500,5451.3159,5451.456,5318.443
2020-04-30,'000905,中证500,5353.8595,5368.8943,5261.0467
2020-04-29,'000905,中证500,5226.8116,5269.735,5201.4734
2020-04-28,'000905,中证500,5227.846,5273.2565,5102.0608
2020-04-27,'000905,中证500,5265.7248,5314.4114,5249.3133
2020-04-24,'000905,中证500,5273.5474,5354.7629,5258.5692
2020-04-23,'000905,中证500,5357.7904,5407.49,5354.9401
2020-04-22,'000905,中证500,5387.6233,5388.2073,5296.2644
2020-04-21,'000905,中证500,5343.8806,5358.6005,5287.6633
2020-04-20,'000905,中证500,5381.7857,5381.7857,5311.1974
2020-04-17,'000905,中证500,5318.4547,5377.147,5309.5809
2020-04-16,'000905,中证500,5316.9707,5328.1204,5238.4335
2020-04-15,'000905,中证500,5268.7497,5320.5792,5264.0114
2020-04-14,'000905,中证500,5288.593,5288.593,5189.8242
2020-04-13,'000905,中证500,5169.1757,5198.3708,5140.8505
2020-04-10,'000905,中证500,5208.5102,5321.7865,5197.9841
2020-04-09,'000905,中证500,5322.4614,5336.1174,5289.3845
2020-04-08,'000905,中证500,5271.7961,5291.4149,5232.6161
2020-04-07,'000905,中证500,5267.073,5273.0857,5197.5826
2020-04-03,'000905,中证500,5107.0393,5161.5728,5085.0948
2020-04-02,'000905,中证500,5147.2019,5147.2019,4998.1063
2020-04-01,'000905,中证500,5019.2187,5108.175,5007.7115
2020-03-31,'000905,中证500,5041.4534,5090.5675,5030.573
2020-03-30,'000905,中证500,5027.4856,5074.6251,4974.3165
2020-03-27,'000905,中证500,5137.3371,5227.7921,5134.4903
2020-03-26,'000905,中证500,5166.1091,5227.4679,5157.1478
2020-03-25,'000905,中证500,5217.4237,5229.2205,5160.3887
2020-03-24,'000905,中证500,5096.0408,5118.0355,4963.2918
2020-03-23,'000905,中证500,4998.9095,5129.1405,4981.6682
2020-03-20,'000905,中证500,5219.2809,5225.0268,5129.0733
2020-03-19,'000905,中证500,5157.8235,5185.0889,5020.4387
2020-03-18,'000905,中证500,5119.4716,5333.1204,5119.4716
2020-03-17,'000905,中证500,5212.0619,5300.5591,5052.6546
2020-03-16,'000905,中证500,5200.1142,5496.889,5183.3436
2020-03-13,'000905,中证500,5457.2006,5507.3899,5224.7267
2020-03-12,'000905,中证500,5493.8838,5549.3501,5446.7941
2020-03-11,'000905,中证500,5589.5311,5708.9152,5589.5311
2020-03-10,'000905,中证500,5675.1113,5675.8756,5423.4289
2020-03-09,'000905,中证500,5525.8167,5699.9198,5525.8167
2020-03-06,'000905,中证500,5763.8602,5802.6293,5723.7326
2020-03-05,'000905,中证500,5801.1199,5811.2074,5732.168
2020-03-04,'000905,中证500,5716.5112,5719.1783,5603.9288
2020-03-03,'000905,中证500,5710.0235,5832.3531,5658.1205
2020-03-02,'000905,中证500,5656.4193,5683.2425,5505.2683
2020-02-28,'000905,中证500,5451.2897,5641.7724,5438.8521
2020-02-27,'000905,中证500,5753.7277,5829.0372,5689.539
2020-02-26,'000905,中证500,5743.3929,5885.2702,5724.499
2020-02-25,'000905,中证500,5897.7219,5912.2741,5643.8843
2020-02-24,'000905,中证500,5865.4665,5884.1397,5754.6794
2020-02-21,'000905,中证500,5784.0321,5822.3973,5700.9519
2020-02-20,'000905,中证500,5706.7127,5712.1825,5580.0672
2020-02-19,'000905,中证500,5603.2626,5678.8191,5601.3916
2020-02-18,'000905,中证500,5660.8142,5660.8142,5577.8981
2020-02-17,'000905,中证500,5594.4366,5594.4366,5454.4626
2020-02-14,'000905,中证500,5420.8025,5474.4682,5375.9258
2020-02-13,'000905,中证500,5412.8418,5482.7951,5397.2324
2020-02-12,'000905,中证500,5459.9461,5461.6736,5340.487
2020-02-11,'000905,中证500,5361.2768,5396.9558,5323.7602
2020-02-10,'000905,中证500,5388.4349,5389.0387,5301.4121
2020-02-07,'000905,中证500,5327.0369,5329.3558,5226.6999
2020-02-06,'000905,中证500,5282.8922,5299.178,5100.4818
2020-02-05,'000905,中证500,5123.9619,5178.4378,5026.4083
2020-02-04,'000905,中证500,4996.4743,5013.7695,4736.1227
2020-02-03,'000905,中证500,4910.9011,4960.7456,4896.8945
2020-01-23,'000905,中证500,5377.7411,5558.4257,5326.9315
2020-01-22,'000905,中证500,5575.5126,5597.9935,5440.1998
2020-01-21,'000905,中证500,5523.9419,5581.98,5515.1928
2020-01-20,'000905,中证500,5587.5359,5587.5359,5500.5937
2020-01-17,'000905,中证500,5510.0453,5555.4119,5499.4674
2020-01-16,'000905,中证500,5527.6676,5559.0175,5514.6912
2020-01-15,'000905,中证500,5530.0266,5545.1012,5492.6508
2020-01-14,'000905,中证500,5542.3316,5583.7202,5539.8997
2020-01-13,'000905,中证500,5559.6272,5559.6272,5447.7315
2020-01-10,'000905,中证500,5480.2279,5516.0948,5455.2516
2020-01-09,'000905,中证500,5497.5429,5497.5429,5457.3498
2020-01-08,'000905,中证500,5423.7966,5500.1601,5409.569
2020-01-07,'000905,中证500,5499.8395,5499.8395,5440.6916
2020-01-06,'000905,中证500,5434.8503,5481.55,5355.0237
2020-01-03,'000905,中证500,5380.6372,5395.2585,5351.8049
2020-01-02,'000905,中证500,5366.1375,5374.9082,5288.1675
2019-12-31,'000905,中证500,5267.6622,5269.8736,5228.1726
2019-12-30,'000905,中证500,5241.9383,5242.1238,5119.8558
2019-12-27,'000905,中证500,5179.1929,5252.7878,5175.852
2019-12-26,'000905,中证500,5219.1404,5219.1404,5171.4403
2019-12-25,'000905,中证500,5183.0986,5195.8663,5153.5138
2019-12-24,'000905,中证500,5162.0702,5165.1561,5092.9061
2019-12-23,'000905,中证500,5084.3505,5188.85,5079.4417
2019-12-20,'000905,中证500,5184.6752,5258.0056,5182.0632
2019-12-19,'000905,中证500,5241.7376,5255.1689,5215.884
2019-12-18,'000905,中证500,5235.1248,5267.4061,5221.698
2019-12-17,'000905,中证500,5236.0624,5257.8279,5161.1524
2019-12-16,'000905,中证500,5166.0391,5166.0391,5081.9093
2019-12-13,'000905,中证500,5073.6858,5082.7599,5029.8833
2019-12-12,'000905,中证500,5012.0011,5044.1972,5008.3676
2019-12-11,'000905,中证500,5027.2784,5052.3501,5007.5596
2019-12-10,'000905,中证500,5049.0514,5054.3122,4998.1479
2019-12-09,'000905,中证500,5024.604,5040.2408,5005.8413
2019-12-06,'000905,中证500,5010.5104,5010.513,4954.7856
2019-12-05,'000905,中证500,4967.6021,4978.9896,4923.1116
2019-12-04,'000905,中证500,4920.6682,4935.5695,4901.0364
2019-12-03,'000905,中证500,4926.4548,4926.4548,4863.662
2019-12-02,'000905,中证500,4905.4209,4930.5853,4889.319
2019-11-29,'000905,中证500,4894.9416,4909.411,4850.5879
2019-11-28,'000905,中证500,4889.2595,4916.8046,4878.0072
2019-11-27,'000905,中证500,4904.2568,4935.6277,4872.3024
2019-11-26,'000905,中证500,4882.1624,4920.6768,4882.1624
2019-11-25,'000905,中证500,4901.5021,4915.3452,4853.8425
2019-11-22,'000905,中证500,4904.0828,5018.0642,4876.8117
2019-11-21,'000905,中证500,4945.7188,4963.0886,4919.5937
2019-11-20,'000905,中证500,4946.2757,4991.6959,4941.9109
2019-11-19,'000905,中证500,4975.1128,4975.1128,4890.7563
2019-11-18,'000905,中证500,4892.4609,4901.001,4851.39
2019-11-15,'000905,中证500,4868.4367,4936.9848,4868.4367
2019-11-14,'000905,中证500,4912.1075,4925.4416,4871.5569
2019-11-13,'000905,中证500,4875.543,4888.1914,4853.5946
2019-11-12,'000905,中证500,4881.6144,4887.2957,4823.4288
2019-11-11,'000905,中证500,4876.1594,4961.1943,4868.4348
2019-11-08,'000905,中证500,4988.2938,5051.5643,4985.9488
2019-11-07,'000905,中证500,5007.0666,5020.2236,4960.8385
2019-11-06,'000905,中证500,4974.7343,5027.7894,4955.8258
2019-11-05,'000905,中证500,5025.3029,5041.2355,4972.7168
2019-11-04,'000905,中证500,4987.8364,5016.9371,4974.3632
2019-11-01,'000905,中证500,4962.3495,4967.0484,4896.0073
2019-10-31,'000905,中证500,4917.4174,4967.7453,4911.3756
2019-10-30,'000905,中证500,4947.8954,4984.4037,4938.1025
2019-10-29,'000905,中证500,5007.7126,5080.9295,5007.7126
2019-10-28,'000905,中证500,5084.4677,5084.6884,5026.064
2019-10-25,'000905,中证500,4994.5684,5001.5089,4922.0836
2019-10-24,'000905,中证500,4958.2465,4972.7625,4921.1123
2019-10-23,'000905,中证500,4967.1949,5009.9404,4955.0555
2019-10-22,'000905,中证500,5005.5525,5011.0127,4954.1075
2019-10-21,'000905,中证500,4951.0354,4957.2357,4906.3624
2019-10-18,'000905,中证500,4961.8072,5056.5575,4953.1478
2019-10-17,'000905,中证500,5029.854,5049.3606,5017.4677
2019-10-16,'000905,中证500,5038.356,5086.9729,5036.5028
2019-10-15,'000905,中证500,5061.0029,5115.2478,5057.2839
2019-10-14,'000905,中证500,5131.1312,5151.6944,5089.3126
2019-10-11,'000905,中证500,5055.5165,5074.9035,5012.3843
2019-10-10,'000905,中证500,5046.3594,5049.2193,4979.1948
2019-10-09,'000905,中证500,4982.9535,4985.4405,4904.3222
2019-10-08,'000905,中证500,4941.7607,4994.4433,4937.0284
2019-09-30,'000905,中证500,4940.903,5022.4285,4940.903
2019-09-27,'000905,中证500,5005.6299,5033.185,4974.0324
2019-09-26,'000905,中证500,4970.2403,5108.8037,4970.2403
2019-09-25,'000905,中证500,5087.0091,5162.1513,5087.0091
2019-09-24,'000905,中证500,5180.7418,5237.4102,5159.3315
2019-09-23,'000905,中证500,5171.484,5192.8838,5124.7981
2019-09-20,'000905,中证500,5204.4848,5220.2351,5180.0778
2019-09-19,'000905,中证500,5191.6687,5191.6687,5126.1532
2019-09-18,'000905,中证500,5141.0381,5163.8104,5119.6137
2019-09-17,'000905,中证500,5140.4502,5237.5592,5118.2077
2019-09-16,'000905,中证500,5250.3398,5279.5896,5228.29
2019-09-12,'000905,中证500,5242.6115,5255.7851,5197.5696
2019-09-11,'000905,中证500,5217.2913,5273.9678,5206.9728
2019-09-10,'000905,中证500,5245.305,5264.3276,5212.5251
2019-09-09,'000905,中证500,5263.4594,5263.4594,5171.8514
2019-09-06,'000905,中证500,5154.6378,5167.4828,5111.7349
2019-09-05,'000905,中证500,5138.4051,5208.9999,5119.4281
2019-09-04,'000905,中证500,5093.2662,5093.2662,5027.6672
2019-09-03,'000905,中证500,5044.1805,5044.1805,4999.8872
2019-09-02,'000905,中证500,5008.2958,5020.2648,4890.2253
2019-08-30,'000905,中证500,4886.494,4975.9723,4862.5821
2019-08-29,'000905,中证500,4934.1838,4954.9574,4912.22
2019-08-28,'000905,中证500,4928.1935,4948.0177,4910.6033
2019-08-27,'000905,中证500,4936.1238,4976.5805,4878.2891
2019-08-26,'000905,中证500,4855.4584,4867.3032,4793.8441
2019-08-23,'000905,中证500,4887.9024,4902.7831,4861.2002
2019-08-22,'000905,中证500,4887.9142,4896.5752,4851.9692
2019-08-21,'000905,中证500,4882.7213,4896.2914,4859.328
2019-08-20,'000905,中证500,4872.6061,4912.9917,4864.8159
2019-08-19,'000905,中证500,4875.0363,4875.0363,4765.0581
2019-08-16,'000905,中证500,4722.6625,4755.9526,4696.9213
2019-08-15,'000905,中证500,4706.5504,4709.363,4576.4614
2019-08-14,'000905,中证500,4683.8403,4731.8627,4677.1302
2019-08-13,'000905,中证500,4658.3884,4667.715,4638.0294
2019-08-12,'000905,中证500,4685.045,4685.045,4591.6615
2019-08-09,'000905,中证500,4600.3526,4690.654,4593.2238
2019-08-08,'000905,中证500,4656.1009,4663.032,4636.2385
2019-08-07,'000905,中证500,4626.3641,4686.7321,4624.7423
2019-08-06,'000905,中证500,4650.5627,4684.5159,4558.0604
2019-08-05,'000905,中证500,4751.9846,4838.7588,4749.9444
2019-08-02,'000905,中证500,4809.9198,4816.8104,4756.4044
2019-08-01,'000905,中证500,4870.469,4900.0866,4850.5281
2019-07-31,'000905,中证500,4903.203,4921.7224,4892.5557
2019-07-30,'000905,中证500,4922.9175,4961.0247,4902.7813
2019-07-29,'000905,中证500,4897.0183,4914.48,4872.545
2019-07-26,'000905,中证500,4898.1099,4902.0916,4868.197
2019-07-25,'000905,中证500,4891.6432,4899.715,4861.7715
2019-07-24,'000905,中证500,4873.0271,4898.8054,4837.7669
2019-07-23,'000905,中证500,4823.9182,4823.9182,4778.0529
2019-07-22,'000905,中证500,4776.5749,4886.402,4766.0716
2019-07-19,'000905,中证500,4878.6903,4920.4135,4861.2031
2019-07-18,'000905,中证500,4844.1087,4909.7172,4843.5134
2019-07-17,'000905,中证500,4929.085,4953.4093,4914.4924
2019-07-16,'000905,中证500,4932.0458,4940.2313,4909.6633
2019-07-15,'000905,中证500,4925.3243,4951.6237,4787.9062
2019-07-12,'000905,中证500,4861.5679,4874.3204,4820.6635
2019-07-11,'000905,中证500,4844.5474,4905.1604,4821.5516
2019-07-10,'000905,中证500,4843.8649,4896.0413,4829.2848
2019-07-09,'000905,中证500,4881.6235,4892.5583,4838.9366
2019-07-08,'000905,中证500,4870.7807,5028.6349,4855.2148
2019-07-05,'000905,中证500,5042.6599,5055.0145,5001.5234
2019-07-04,'000905,中证500,5025.0207,5067.997,5002.3322
2019-07-03,'000905,中证500,5040.7227,5074.7097,5021.8958
2019-07-02,'000905,中证500,5084.41,5102.4091,5066.2507
2019-07-01,'000905,中证500,5100.2619,5100.2619,5016.2363
2019-06-28,'000905,中证500,4950.4798,5005.1921,4920.4349
2019-06-27,'000905,中证500,5007.4833,5030.3718,4972.6702
2019-06-26,'000905,中证500,4962.5936,4991.1275,4928.733
2019-06-25,'000905,中证500,4974.9882,5020.2009,4910.1971
2019-06-24,'000905,中证500,5024.2046,5038.4798,4996.1699
2019-06-21,'000905,中证500,5021.3051,5045.7149,4973.5853
2019-06-20,'000905,中证500,4954.7338,4987.5951,4837.1763
2019-06-19,'000905,中证500,4858.9164,4931.1098,4856.9033
2019-06-18,'000905,中证500,4797.1468,4825.6252,4773.5495
2019-06-17,'000905,中证500,4802.8185,4826.5959,4779.6429
2019-06-14,'000905,中证500,4795.5267,4893.9284,4786.195
2019-06-13,'000905,中证500,4877.6505,4892.5811,4831.5194
2019-06-12,'000905,中证500,4863.4922,4917.0919,4852.9834
2019-06-11,'000905,中证500,4901.4723,4903.8673,4728.4832
2019-06-10,'000905,中证500,4725.2643,4750.5423,4662.7808
2019-06-06,'000905,中证500,4678.7844,4776.6879,4668.5413
2019-06-05,'000905,中证500,4783.8245,4850.8038,4777.9781
2019-06-04,'000905,中证500,4795.4129,4853.8105,4768.0393
2019-06-03,'000905,中证500,4853.8153,4942.0652,4838.3523
2019-05-31,'000905,中证500,4912.0005,4969.0513,4902.7379
2019-05-30,'000905,中证500,4926.403,4933.8544,4865.7753
2019-05-29,'000905,中证500,4956.8638,4992.9887,4930.4307
2019-05-28,'000905,中证500,4955.4855,5002.2491,4933.8967
2019-05-27,'000905,中证500,4962.947,4974.2676,4824.142
2019-05-24,'000905,中证500,4841.7573,4892.4587,4831.3352
2019-05-23,'000905,中证500,4872.9202,4957.9863,4860.1881
2019-05-22,'000905,中证500,4976.3929,5018.1092,4941.0098
2019-05-21,'000905,中证500,5009.8725,5026.2842,4904.8232
2019-05-20,'000905,中证500,4923.5589,4947.7455,4835.8087
2019-05-17,'000905,中证500,4942.5792,5116.9934,4923.6727
2019-05-16,'000905,中证500,5108.3588,5118.4448,5059.2068
2019-05-15,'000905,中证500,5076.555,5086.7298,4999.3368
2019-05-14,'000905,中证500,4965.6124,5018.4131,4941.9271
2019-05-13,'000905,中证500,5005.9044,5040.5037,4985.1882
2019-05-10,'000905,中证500,5064.323,5064.323,4842.6072
2019-05-09,'000905,中证500,4888.4128,4955.7835,4879.6945
2019-05-08,'000905,中证500,4947.7419,5028.526,4842.5603
2019-05-07,'000905,中证500,4973.4043,4990.1939,4886.0568
2019-05-06,'000905,中证500,4908.7984,5125.1616,4874.6433
2019-04-30,'000905,中证500,5307.56,5349.9438,5244.0447
2019-04-29,'000905,中证500,5265.6011,5421.6568,5252.0486
2019-04-26,'000905,中证500,5408.0306,5496.0353,5407.1942
2019-04-25,'000905,中证500,5458.4194,5662.7898,5457.8254
2019-04-24,'000905,中证500,5679.7256,5682.4788,5568.408
2019-04-23,'000905,中证500,5628.0624,5710.7334,5610.7353
2019-04-22,'000905,中证500,5723.0417,5824.5207,5704.9769
2019-04-19,'000905,中证500,5810.1798,5810.1798,5710.7953
2019-04-18,'000905,中证500,5775.171,5826.6736,5762.5678
2019-04-17,'000905,中证500,5807.7288,5840.6249,5757.9952
2019-04-16,'000905,中证500,5777.0111,5777.0111,5583.6142
2019-04-15,'000905,中证500,5655.9825,5815.3916,5654.3441
2019-04-12,'000905,中证500,5714.3676,5749.3368,5673.7447
2019-04-11,'000905,中证500,5727.1749,5866.9221,5720.5516
2019-04-10,'000905,中证500,5850.7609,5906.4273,5782.3689
2019-04-09,'000905,中证500,5858.0464,5877.84,5798.3736
2019-04-08,'000905,中证500,5847.6296,5939.4979,5765.9069
2019-04-04,'000905,中证500,5871.5575,5894.9882,5813.4624
2019-04-03,'000905,中证500,5836.0369,5843.468,5724.1257
2019-04-02,'000905,中证500,5775.5497,5833.0223,5750.3296
2019-04-01,'000905,中证500,5757.8379,5763.5806,5591.6651
2019-03-29,'000905,中证500,5547.6561,5550.7601,5346.2139
2019-03-28,'000905,中证500,5370.1234,5487.7654,5370.1234
2019-03-27,'000905,中证500,5447.8795,5447.8795,5333.7848
2019-03-26,'000905,中证500,5394.8787,5589.4127,5380.8535
2019-03-25,'000905,中证500,5549.6711,5629.2277,5507.3576
2019-03-22,'000905,中证500,5622.1402,5625.095,5505.8058
2019-03-21,'000905,中证500,5589.478,5634.6618,5513.392
2019-03-20,'000905,中证500,5515.7856,5533.0525,5415.7549
2019-03-19,'000905,中证500,5522.1801,5555.1227,5486.7986
2019-03-18,'000905,中证500,5501.183,5501.183,5333.2557
2019-03-15,'000905,中证500,5359.0087,5418.3293,5308.0621
2019-03-14,'000905,中证500,5298.5024,5432.5207,5236.7529
2019-03-13,'000905,中证500,5424.8642,5557.1556,5388.2464
2019-03-12,'000905,中证500,5551.0029,5591.6863,5458.7596
2019-03-11,'000905,中证500,5456.381,5456.4199,5272.1903
2019-03-08,'000905,中证500,5245.6999,5480.1728,5245.5313
2019-03-07,'000905,中证500,5458.6153,5512.6438,5353.5735
2019-03-06,'000905,中证500,5390.0294,5395.554,5256.7934
2019-03-05,'000905,中证500,5295.2878,5295.2878,5125.154
2019-03-04,'000905,中证500,5158.2467,5253.388,5108.2823
2019-03-01,'000905,中证500,5067.225,5067.3068,4984.993
2019-02-28,'000905,中证500,5025.2913,5072.6687,4994.0501
2019-02-27,'000905,中证500,5017.8842,5093.7952,4964.623
2019-02-26,'000905,中证500,5038.5435,5149.6229,5004.552
2019-02-25,'000905,中证500,5044.3466,5045.0755,4835.4825
2019-02-22,'000905,中证500,4777.2977,4777.2977,4649.2158
2019-02-21,'000905,中证500,4659.1431,4750.418,4643.1096
2019-02-20,'000905,中证500,4667.6243,4677.9779,4619.46
2019-02-19,'000905,中证500,4667.2836,4706.5253,4614.2779
2019-02-18,'000905,中证500,4660.999,4660.999,4527.9685
2019-02-15,'000905,中证500,4502.7348,4544.3864,4497.3858
2019-02-14,'000905,中证500,4532.1699,4555.2331,4494.5521
2019-02-13,'000905,中证500,4512.4088,4526.2699,4433.0271
2019-02-12,'000905,中证500,4439.485,4452.5007,4394.8339
