日期,股票代码,名称,收盘价,最高价,最低价
2020-07-31,'000300,沪深300,4695.0462,4741.8084,4621.9635
2020-07-30,'000300,沪深300,4656.1506,4704.6305,4649.7677
2020-07-29,'000300,沪深300,4679.008,4680.558,4548.8535
2020-07-28,'000300,沪深300,4568.2576,4590.2496,4537.6849
2020-07-27,'000300,沪深300,4528.45,4558.1189,4482.4408
2020-07-24,'000300,沪深300,4505.5906,4691.698,4479.3928
2020-07-23,'000300,沪深300,4712.4357,4731.4004,4607.6585
2020-07-22,'000300,沪深300,4714.4454,4790.4491,4675.3488
2020-07-21,'000300,沪深300,4691.0425,4714.2925,4661.444
2020-07-20,'000300,沪深300,4680.3046,4681.9431,4534.2305
2020-07-17,'000300,沪深300,4544.7007,4601.3733,4485.8214
2020-07-16,'000300,沪深300,4516.2532,4772.5638,4513.6537
2020-07-15,'000300,沪深300,4744.4687,4837.4757,4723.3608
2020-07-14,'000300,沪深300,4806.6902,4860.4404,4729.9258
2020-07-13,'000300,沪深300,4852.9612,4878.0773,4741.8743
2020-07-10,'000300,沪深300,4753.1333,4821.3745,4734.4725
2020-07-09,'000300,沪深300,4840.7712,4854.1201,4757.2943
2020-07-08,'000300,沪深300,4774.0042,4803.3643,4670.6501
2020-07-07,'000300,沪深300,4698.1264,4796.3155,4688.0574
2020-07-06,'000300,沪深300,4670.0949,4678.1121,4465.8081
2020-07-03,'000300,沪深300,4419.5955,4419.5955,4348.4535
2020-07-02,'000300,沪深300,4335.8445,4340.1039,4238.1164
2020-07-01,'000300,沪深300,4247.7835,4247.7835,4163.4954
2020-06-30,'000300,沪深300,4163.9637,4174.4236,4129.7754
2020-06-29,'000300,沪深300,4109.7164,4137.3696,4092.5352
2020-06-24,'000300,沪深300,4138.9895,4144.6782,4123.3582
2020-06-23,'000300,沪深300,4121.7944,4124.725,4080.7533
2020-06-22,'000300,沪深300,4102.0459,4126.9421,4088.7822
2020-06-19,'000300,沪深300,4098.7095,4109.3602,4043.4925
2020-06-18,'000300,沪深300,4044.3842,4047.5566,4000.9008
2020-06-17,'000300,沪深300,4017.5941,4018.6094,3992.1339
2020-06-16,'000300,沪深300,4014.5702,4014.5702,3987.8637
2020-06-15,'000300,沪深300,3954.9883,4007.1396,3954.9883
2020-06-12,'000300,沪深300,4003.0829,4011.0591,3927.2491
2020-06-11,'000300,沪深300,3995.8846,4043.0123,3979.7522
2020-06-10,'000300,沪深300,4039.7051,4046.2317,4024.4185
2020-06-09,'000300,沪深300,4047.0293,4052.1557,4016.3387
2020-06-08,'000300,沪深300,4021.9549,4050.2213,4016.1015
2020-06-05,'000300,沪深300,4001.2509,4001.2509,3967.926
2020-06-04,'000300,沪深300,3982.1851,3999.8051,3968.5723
2020-06-03,'000300,沪深300,3983.6477,4018.6759,3982.9299
2020-06-02,'000300,沪深300,3983.5677,3991.7761,3958.9774
2020-06-01,'000300,沪深300,3971.3402,3976.3151,3901.7263
2020-05-29,'000300,沪深300,3867.0232,3872.3031,3830.4185
2020-05-28,'000300,沪深300,3856.6324,3885.4211,3818.4318
2020-05-27,'000300,沪深300,3845.6135,3873.6984,3838.4247
2020-05-26,'000300,沪深300,3872.7701,3874.7484,3844.4776
2020-05-25,'000300,沪深300,3829.3245,3835.6333,3800.1796
2020-05-22,'000300,沪深300,3824.064,3907.5761,3818.1488
2020-05-21,'000300,沪深300,3913.7949,3951.743,3907.5788
2020-05-20,'000300,沪深300,3935.222,3955.7145,3923.9213
2020-05-19,'000300,沪深300,3956.2495,3966.8518,3944.0715
2020-05-18,'000300,沪深300,3922.9117,3946.4312,3898.4041
2020-05-15,'000300,沪深300,3912.8159,3945.1956,3907.4021
2020-05-14,'000300,沪深300,3925.2177,3952.1986,3924.0452
2020-05-13,'000300,沪深300,3968.2529,3972.5254,3932.5711
2020-05-12,'000300,沪深300,3960.2378,3970.1115,3930.2108
2020-05-11,'000300,沪深300,3960.1803,3998.0972,3944.5037
2020-05-08,'000300,沪深300,3963.6217,3979.6627,3935.9805
2020-05-07,'000300,沪深300,3924.8946,3941.4833,3915.9048
2020-05-06,'000300,沪深300,3936.2539,3937.6909,3865.9875
2020-04-30,'000300,沪深300,3912.5772,3921.7004,3880.4094
2020-04-29,'000300,沪深300,3867.032,3880.7444,3833.7164
2020-04-28,'000300,沪深300,3849.1465,3859.6754,3768.2
2020-04-27,'000300,沪深300,3822.769,3842.8706,3793.7655
2020-04-24,'000300,沪深300,3796.9721,3827.212,3787.0714
2020-04-23,'000300,沪深300,3829.7525,3857.4709,3826.5565
2020-04-22,'000300,沪深300,3839.3834,3839.3834,3782.2149
2020-04-21,'000300,沪深300,3808.0474,3838.2314,3779.9967
2020-04-20,'000300,沪深300,3853.4551,3853.7984,3831.553
2020-04-17,'000300,沪深300,3839.4871,3863.4521,3821.4201
2020-04-16,'000300,沪深300,3802.3806,3807.3569,3774.5585
2020-04-15,'000300,沪深300,3797.3623,3829.8009,3793.4402
2020-04-14,'000300,沪深300,3825.6991,3825.7599,3764.9838
2020-04-13,'000300,沪深300,3753.2566,3769.8764,3740.1936
2020-04-10,'000300,沪深300,3769.1782,3824.7441,3758.9599
2020-04-09,'000300,沪深300,3792.8105,3801.7245,3785.3116
2020-04-08,'000300,沪深300,3780.3445,3793.0023,3767.2924
2020-04-07,'000300,沪深300,3798.0214,3803.6286,3772.2054
2020-04-03,'000300,沪深300,3713.2183,3738.8323,3698.9822
2020-04-02,'000300,沪深300,3734.5306,3734.5306,3652.3167
2020-04-01,'000300,沪深300,3675.0758,3731.7799,3670.9653
2020-03-31,'000300,沪深300,3686.1551,3716.0707,3676.2024
2020-03-30,'000300,沪深300,3674.1108,3690.6388,3637.5853
2020-03-27,'000300,沪深300,3710.0605,3758.7827,3709.9213
2020-03-26,'000300,沪深300,3698.0472,3736.2536,3681.2668
2020-03-25,'000300,沪深300,3722.5181,3732.6536,3685.9942
2020-03-24,'000300,沪深300,3625.1146,3627.7592,3545.4524
2020-03-23,'000300,沪深300,3530.3058,3585.8014,3523.7877
2020-03-20,'000300,沪深300,3653.2239,3663.9517,3588.7766
2020-03-19,'000300,沪深300,3589.0926,3647.9874,3503.1866
2020-03-18,'000300,沪深300,3636.2565,3775.8506,3636.2565
2020-03-17,'000300,沪深300,3709.6822,3786.8908,3618.307
2020-03-16,'000300,沪深300,3727.8398,3899.8598,3720.5127
2020-03-13,'000300,沪深300,3895.3128,3937.1806,3765.1479
2020-03-12,'000300,沪深300,3950.9111,3987.4336,3926.2704
2020-03-11,'000300,沪深300,4028.4289,4091.2704,4028.3964
2020-03-10,'000300,沪深300,4082.7315,4093.0024,3954.7506
2020-03-09,'000300,沪深300,3997.1325,4063.076,3995.1313
2020-03-06,'000300,沪深300,4138.5072,4181.3102,4135.3901
2020-03-05,'000300,沪深300,4206.7251,4215.8513,4127.0386
2020-03-04,'000300,沪深300,4115.0524,4115.2618,4060.729
2020-03-03,'000300,沪深300,4091.3615,4147.6525,4067.9094
2020-03-02,'000300,沪深300,4069.6662,4092.5394,3968.8435
2020-02-28,'000300,沪深300,3940.0488,4031.1453,3928.0663
2020-02-27,'000300,沪深300,4084.8759,4110.5275,4067.4408
2020-02-26,'000300,沪深300,4073.0152,4132.7817,4061.125
2020-02-25,'000300,沪深300,4123.8543,4126.7075,4020.9075
2020-02-24,'000300,沪深300,4132.8388,4149.0102,4097.1753
2020-02-21,'000300,沪深300,4149.4903,4184.4379,4130.1677
2020-02-20,'000300,沪深300,4144.6561,4148.5287,4055.8105
2020-02-19,'000300,沪深300,4051.3107,4085.1704,4042.8451
2020-02-18,'000300,沪深300,4057.5108,4076.388,4027.7859
2020-02-17,'000300,沪深300,4077.4241,4077.4464,3999.6511
2020-02-14,'000300,沪深300,3987.7342,4001.5627,3954.0233
2020-02-13,'000300,沪深300,3959.9188,3999.5495,3950.1422
2020-02-12,'000300,沪深300,3984.4325,3984.4325,3940.6667
2020-02-11,'000300,沪深300,3952.4643,3970.5221,3915.7077
2020-02-10,'000300,沪深300,3916.0052,3920.1667,3861.0066
2020-02-07,'000300,沪深300,3899.8693,3899.8837,3849.7127
2020-02-06,'000300,沪深300,3899.7751,3914.915,3806.9601
2020-02-05,'000300,沪深300,3828.5272,3866.0108,3781.613
2020-02-04,'000300,沪深300,3785.6376,3786.8629,3652.0035
2020-02-03,'000300,沪深300,3688.3578,3732.1572,3639.9089
2020-01-23,'000300,沪深300,4003.9013,4103.5244,3972.3933
2020-01-22,'000300,沪深300,4131.9311,4141.1772,4046.4866
2020-01-21,'000300,沪深300,4114.3085,4165.0203,4113.3251
2020-01-20,'000300,沪深300,4185.8304,4185.9629,4149.4879
2020-01-17,'000300,沪深300,4154.853,4177.0282,4141.6448
2020-01-16,'000300,沪深300,4149.0434,4175.2938,4142.1795
2020-01-15,'000300,沪深300,4166.7344,4193.8686,4150.8799
2020-01-14,'000300,沪深300,4189.8862,4223.5078,4188.0809
2020-01-13,'000300,沪深300,4203.9883,4203.9883,4148.6007
2020-01-10,'000300,沪深300,4163.1849,4180.9771,4148.4817
2020-01-09,'000300,沪深300,4164.3697,4165.6574,4143.592
2020-01-08,'000300,沪深300,4112.3172,4149.813,4101.9801
2020-01-07,'000300,沪深300,4160.2274,4161.2504,4135.0972
2020-01-06,'000300,沪深300,4129.2954,4170.6384,4102.3796
2020-01-03,'000300,沪深300,4144.9649,4164.2989,4131.864
2020-01-02,'000300,沪深300,4152.2408,4172.6555,4121.3487
2019-12-31,'000300,沪深300,4096.5821,4098.1444,4069.0086
2019-12-30,'000300,沪深300,4081.6334,4083.6901,4001.4951
2019-12-27,'000300,沪深300,4022.0278,4066.7964,4019.7223
2019-12-26,'000300,沪深300,4025.9879,4025.9879,3993.5413
2019-12-25,'000300,沪深300,3990.8671,4000.5556,3976.3559
2019-12-24,'000300,沪深300,3992.9581,3994.5092,3963.6653
2019-12-23,'000300,沪深300,3967.0962,4032.1721,3964.3798
2019-12-20,'000300,沪深300,4017.2527,4046.7261,4014.9296
2019-12-19,'000300,沪深300,4027.1495,4038.5435,4014.8951
2019-12-18,'000300,沪深300,4032.7826,4057.64,4025.3433
2019-12-17,'000300,沪深300,4041.7996,4067.1355,3984.5193
2019-12-16,'000300,沪深300,3987.5464,3987.5866,3953.5126
2019-12-13,'000300,沪深300,3968.2211,3969.4568,3925.2757
2019-12-12,'000300,沪深300,3891.0242,3908.4537,3886.1188
2019-12-11,'000300,沪深300,3902.7492,3909.3854,3890.341
2019-12-10,'000300,沪深300,3900.3843,3900.959,3882.0877
2019-12-09,'000300,沪深300,3895.4468,3911.9682,3885.2507
2019-12-06,'000300,沪深300,3902.3853,3902.3853,3878.7002
2019-12-05,'000300,沪深300,3879.3638,3883.4031,3859.8223
2019-12-04,'000300,沪深300,3849.819,3852.9922,3831.0747
2019-12-03,'000300,沪深300,3851.0873,3851.1205,3811.6281
2019-12-02,'000300,沪深300,3836.0589,3854.7509,3829.3126
2019-11-29,'000300,沪深300,3828.6706,3861.6584,3804.8291
2019-11-28,'000300,沪深300,3862.3029,3887.6903,3852.0105
2019-11-27,'000300,沪深300,3875.6186,3889.9783,3862.7011
2019-11-26,'000300,沪深300,3891.6533,3899.1097,3869.5948
2019-11-25,'000300,沪深300,3878.2061,3878.2507,3839.4201
2019-11-22,'000300,沪深300,3849.9948,3918.8385,3833.5033
2019-11-21,'000300,沪深300,3889.598,3901.8262,3875.9682
2019-11-20,'000300,沪深300,3907.8641,3943.2273,3901.9865
2019-11-19,'000300,沪深300,3947.0392,3947.0392,3902.3776
2019-11-18,'000300,沪深300,3907.9291,3913.1029,3868.3166
2019-11-15,'000300,沪深300,3877.0892,3915.1049,3877.0892
2019-11-14,'000300,沪深300,3905.857,3916.9459,3895.1415
2019-11-13,'000300,沪深300,3899.9815,3908.4196,3882.4314
2019-11-12,'000300,沪深300,3903.6888,3914.8821,3877.7397
2019-11-11,'000300,沪深300,3902.9783,3948.6186,3897.5504
2019-11-08,'000300,沪深300,3973.0107,4022.0362,3971.5726
2019-11-07,'000300,沪深300,3991.8749,4005.3829,3975.5475
2019-11-06,'000300,沪深300,3984.8816,4007.5012,3973.7762
2019-11-05,'000300,沪深300,4002.8128,4030.6381,3970.8664
2019-11-04,'000300,沪深300,3978.1216,3985.3573,3964.0052
2019-11-01,'000300,沪深300,3952.3872,3956.0797,3876.4164
2019-10-31,'000300,沪深300,3886.7519,3907.1505,3878.8757
2019-10-30,'000300,沪深300,3891.2255,3908.0999,3883.4468
2019-10-29,'000300,沪深300,3910.226,3932.3745,3910.226
2019-10-28,'000300,沪深300,3926.585,3927.7959,3897.8175
2019-10-25,'000300,沪深300,3896.7923,3899.7223,3849.0337
2019-10-24,'000300,沪深300,3870.6678,3890.1955,3852.5828
2019-10-23,'000300,沪深300,3871.0848,3901.4243,3862.1965
2019-10-22,'000300,沪深300,3895.8809,3897.4352,3870.5486
2019-10-21,'000300,沪深300,3880.8398,3884.7447,3856.0374
2019-10-18,'000300,沪深300,3869.3777,3940.5409,3864.9652
2019-10-17,'000300,沪深300,3925.2216,3935.8123,3913.9173
2019-10-16,'000300,沪深300,3922.6854,3964.0456,3919.0169
2019-10-15,'000300,沪深300,3936.2498,3953.1645,3928.151
2019-10-14,'000300,沪深300,3953.2411,3983.8117,3934.7325
2019-10-11,'000300,沪深300,3911.7253,3922.3694,3868.8417
2019-10-10,'000300,沪深300,3874.6391,3877.142,3829.4328
2019-10-09,'000300,沪深300,3843.2392,3845.3403,3805.0671
2019-10-08,'000300,沪深300,3837.6791,3861.6429,3818.5894
2019-09-30,'000300,沪深300,3814.5282,3857.2319,3813.5491
2019-09-27,'000300,沪深300,3852.6534,3859.5003,3832.2466
2019-09-26,'000300,沪深300,3841.1388,3890.7452,3840.2472
2019-09-25,'000300,沪深300,3870.9837,3889.839,3867.2277
2019-09-24,'000300,沪深300,3901.0758,3927.0115,3886.1404
2019-09-23,'000300,沪深300,3890.6616,3925.1858,3868.214
2019-09-20,'000300,沪深300,3935.6511,3942.224,3921.4124
2019-09-19,'000300,沪深300,3924.3823,3924.3823,3897.0666
2019-09-18,'000300,沪深300,3910.0837,3923.1462,3902.5109
2019-09-17,'000300,沪深300,3891.2208,3947.1577,3879.4852
2019-09-16,'000300,沪深300,3957.7154,3982.204,3943.3734
2019-09-12,'000300,沪深300,3972.3799,3975.9311,3933.4366
2019-09-11,'000300,沪深300,3930.0999,3971.2237,3922.9531
2019-09-10,'000300,沪深300,3959.265,3976.9225,3938.7441
2019-09-09,'000300,沪深300,3972.9484,3985.239,3954.8755
2019-09-06,'000300,沪深300,3948.5075,3948.5397,3922.3361
2019-09-05,'000300,沪深300,3925.323,3970.0038,3909.2087
2019-09-04,'000300,沪深300,3886.0012,3886.0012,3846.4215
2019-09-03,'000300,沪深300,3853.6106,3856.6813,3833.7571
2019-09-02,'000300,沪深300,3848.3198,3855.7768,3799.8166
2019-08-30,'000300,沪深300,3799.5863,3828.9698,3778.9189
2019-08-29,'000300,沪深300,3790.1867,3808.5954,3774.3968
2019-08-28,'000300,沪深300,3802.5844,3822.5883,3790.1384
2019-08-27,'000300,沪深300,3816.9459,3848.2358,3790.873
2019-08-26,'000300,沪深300,3765.9105,3778.8665,3753.1646
2019-08-23,'000300,沪深300,3820.8638,3829.3607,3788.0345
2019-08-22,'000300,沪深300,3793.5061,3797.329,3771.2048
2019-08-21,'000300,沪深300,3781.7579,3792.5955,3775.4474
2019-08-20,'000300,沪深300,3787.7324,3799.8977,3778.7306
2019-08-19,'000300,沪深300,3791.0946,3791.0946,3720.6894
2019-08-16,'000300,沪深300,3710.5386,3738.0964,3687.0751
2019-08-15,'000300,沪深300,3694.0006,3694.2985,3612.1108
2019-08-14,'000300,沪深300,3682.4015,3717.5579,3680.6086
2019-08-13,'000300,沪深300,3665.7515,3686.4302,3658.0126
2019-08-12,'000300,沪深300,3699.1047,3699.1047,3643.3161
2019-08-09,'000300,沪深300,3633.5296,3689.1774,3628.1163
2019-08-08,'000300,沪深300,3669.2936,3675.4603,3646.9386
2019-08-07,'000300,沪深300,3621.431,3659.0778,3621.431
2019-08-06,'000300,沪深300,3636.3289,3649.8953,3575.8626
2019-08-05,'000300,沪深300,3675.6884,3739.5031,3675.6884
2019-08-02,'000300,沪深300,3747.4379,3754.5326,3720.0584
2019-08-01,'000300,沪深300,3803.4694,3831.2641,3791.546
2019-07-31,'000300,沪深300,3835.3589,3856.745,3830.0914
2019-07-30,'000300,沪深300,3870.3176,3890.7298,3861.5698
2019-07-29,'000300,沪深300,3854.2704,3862.7467,3842.426
2019-07-26,'000300,沪深300,3858.5688,3863.5878,3832.5223
2019-07-25,'000300,沪深300,3851.0665,3851.0665,3812.9532
2019-07-24,'000300,沪深300,3819.8325,3840.0579,3803.5738
2019-07-23,'000300,沪深300,3789.9135,3792.9647,3768.7614
2019-07-22,'000300,沪深300,3781.6832,3816.5387,3765.4428
2019-07-19,'000300,沪深300,3807.9551,3828.1514,3787.5079
2019-07-18,'000300,沪深300,3768.4019,3793.3916,3767.9958
2019-07-17,'000300,沪深300,3804.6384,3820.2713,3787.8973
2019-07-16,'000300,沪深300,3806.8449,3828.3256,3799.8665
2019-07-15,'000300,沪深300,3824.1878,3844.8683,3745.8549
2019-07-12,'000300,沪深300,3808.7311,3820.2354,3774.5224
2019-07-11,'000300,沪深300,3785.221,3830.7387,3774.4137
2019-07-10,'000300,沪深300,3786.739,3810.396,3774.2304
2019-07-09,'000300,沪深300,3793.1297,3811.0993,3774.7641
2019-07-08,'000300,沪深300,3802.7897,3875.7547,3775.0259
2019-07-05,'000300,沪深300,3893.2025,3900.3095,3857.928
2019-07-04,'000300,沪深300,3873.1019,3906.8894,3854.693
2019-07-03,'000300,沪深300,3893.5341,3927.4365,3878.8405
2019-07-02,'000300,沪深300,3937.1691,3942.4257,3918.9378
2019-07-01,'000300,沪深300,3935.8116,3936.668,3886.909
2019-06-28,'000300,沪深300,3825.5873,3835.2326,3803.0546
2019-06-27,'000300,沪深300,3834.8172,3854.0801,3805.8328
2019-06-26,'000300,沪深300,3794.331,3809.758,3771.7164
2019-06-25,'000300,沪深300,3801.3098,3838.0578,3755.0099
2019-06-24,'000300,沪深300,3841.2659,3853.5452,3819.7692
2019-06-21,'000300,沪深300,3833.9383,3856.0856,3817.3068
2019-06-20,'000300,沪深300,3828.5183,3845.7912,3717.1857
2019-06-19,'000300,沪深300,3715.9381,3771.347,3715.1331
2019-06-18,'000300,沪深300,3667.6185,3675.6452,3638.78
2019-06-17,'000300,沪深300,3654.8248,3683.7743,3645.4982
2019-06-14,'000300,沪深300,3654.8799,3709.6521,3650.9096
2019-06-13,'000300,沪深300,3685.3933,3697.5917,3654.2742
2019-06-12,'000300,沪深300,3691.0957,3711.8793,3683.9394
2019-06-11,'000300,沪深300,3719.2759,3723.1419,3617.5239
2019-06-10,'000300,沪深300,3610.7435,3623.7301,3568.2787
2019-06-06,'000300,沪深300,3564.6778,3601.0356,3557.0167
2019-06-05,'000300,沪深300,3597.105,3634.4536,3593.9515
2019-06-04,'000300,沪深300,3598.4666,3636.128,3584.4612
2019-06-03,'000300,沪深300,3632.0127,3672.8136,3613.1274
2019-05-31,'000300,沪深300,3629.7893,3668.1796,3627.5448
2019-05-30,'000300,沪深300,3641.1833,3650.9718,3612.6248
2019-05-29,'000300,沪深300,3663.909,3693.2273,3637.3481
2019-05-28,'000300,沪深300,3672.2605,3683.2306,3627.7878
2019-05-27,'000300,沪深300,3637.1971,3648.0267,3556.2567
2019-05-24,'000300,沪深300,3593.9139,3623.3904,3580.7853
2019-05-23,'000300,沪深300,3583.9646,3631.4743,3578.1129
2019-05-22,'000300,沪深300,3649.3796,3679.2727,3634.7479
2019-05-21,'000300,沪深300,3666.7762,3690.0884,3610.6817
2019-05-20,'000300,沪深300,3617.7924,3644.5,3583.8324
2019-05-17,'000300,沪深300,3648.7609,3745.3555,3637.5826
2019-05-16,'000300,沪深300,3743.9635,3745.1405,3707.9032
2019-05-15,'000300,沪深300,3727.0923,3741.0406,3674.9931
2019-05-14,'000300,沪深300,3645.1503,3683.2619,3630.4388
2019-05-13,'000300,沪深300,3668.7255,3702.9012,3658.0004
2019-05-10,'000300,沪深300,3730.4513,3732.9238,3589.2906
2019-05-09,'000300,沪深300,3599.7001,3656.8966,3584.8227
2019-05-08,'000300,沪深300,3667.4574,3722.9325,3642.4981
2019-05-07,'000300,沪深300,3720.6684,3738.1767,3671.8341
2019-05-06,'000300,沪深300,3684.6168,3791.6119,3647.1405
2019-04-30,'000300,沪深300,3913.211,3923.1082,3885.147
2019-04-29,'000300,沪深300,3900.3339,3953.2288,3875.452
2019-04-26,'000300,沪深300,3889.2748,3943.8331,3887.2525
2019-04-25,'000300,沪深300,3941.816,4022.5631,3938.3251
2019-04-24,'000300,沪深300,4030.0887,4044.3375,3967.8058
2019-04-23,'000300,沪深300,4019.0053,4061.0858,4005.2832
2019-04-22,'000300,沪深300,4025.6109,4126.0907,4015.4748
2019-04-19,'000300,沪深300,4120.6078,4120.6356,4046.2042
2019-04-18,'000300,沪深300,4072.0753,4094.0533,4056.2356
2019-04-17,'000300,沪深300,4087.2398,4106.6158,4057.5032
2019-04-16,'000300,沪深300,4085.7891,4085.7891,3943.4879
2019-04-15,'000300,沪深300,3975.5244,4085.3882,3974.2264
2019-04-12,'000300,沪深300,3988.6168,4006.9335,3961.464
2019-04-11,'000300,沪深300,3997.5778,4097.1249,3990.239
2019-04-10,'000300,沪深300,4085.847,4115.378,4035.4741
2019-04-09,'000300,沪深300,4075.4301,4084.243,4038.2825
2019-04-08,'000300,沪深300,4057.2286,4122.6034,4017.4887
2019-04-04,'000300,沪深300,4062.2309,4072.1138,4021.7055
2019-04-03,'000300,沪深300,4022.1566,4026.4972,3939.7837
2019-04-02,'000300,沪深300,3971.2852,3988.0975,3956.5059
2019-04-01,'000300,沪深300,3973.928,3982.9091,3901.1698
2019-03-29,'000300,沪深300,3872.3412,3876.379,3739.7739
2019-03-28,'000300,沪深300,3728.3953,3755.716,3710.0814
2019-03-27,'000300,沪深300,3743.3878,3750.2642,3703.4508
2019-03-26,'000300,沪深300,3700.4388,3770.843,3687.5472
2019-03-25,'000300,沪深300,3742.8252,3807.1793,3741.6062
2019-03-22,'000300,沪深300,3833.8013,3845.5808,3786.5917
2019-03-21,'000300,沪深300,3836.8913,3864.0696,3823.4661
2019-03-20,'000300,沪深300,3835.4397,3855.1465,3790.5119
2019-03-19,'000300,沪深300,3833.9626,3868.335,3815.2187
2019-03-18,'000300,沪深300,3851.7479,3851.7479,3733.6781
2019-03-15,'000300,沪深300,3745.005,3782.2364,3713.936
2019-03-14,'000300,沪深300,3698.4858,3747.819,3673.8509
2019-03-13,'000300,沪深300,3724.1941,3763.0926,3708.8145
2019-03-12,'000300,沪深300,3755.3519,3804.72,3723.6785
2019-03-11,'000300,沪深300,3729.9546,3731.9091,3650.8125
2019-03-08,'000300,沪深300,3657.579,3774.5431,3656.1917
2019-03-07,'000300,沪深300,3808.8497,3845.182,3778.8004
2019-03-06,'000300,沪深300,3848.0903,3855.1556,3787.5225
2019-03-05,'000300,沪深300,3816.0132,3816.1621,3770.7858
2019-03-04,'000300,沪深300,3794.104,3886.5797,3764.7764
2019-03-01,'000300,沪深300,3749.7143,3749.7143,3668.7653
