adj_week,close,log_r
239.0,2981.0728,0.037134970337968747
238.0,2872.401,-0.01553676234401019
237.0,2917.3773,0.03245075379725569
236.0,2824.2258,0.018611370108623147
235.0,2772.1492,-0.02550787348474313
234.0,2843.7704,-0.03305929014549456
233.0,2939.3547,0.014989124809344757
232.0,2895.6249,-0.0022438352094084264
231.0,2902.1295,-0.02039367160086183
230.0,2961.9222,0.010631883451282213
229.0,2930.5982,-0.0027855472576305707
228.0,2938.7729,0.053526848800719604
227.0,2785.6055,0.028712140965219495
226.0,2706.7621,-0.008162293913709144
225.0,2728.9459,0.009913851498918252
224.0,2702.0252,-0.012207526902615824
223.0,2735.2124,-0.02117887223499166
222.0,2793.7589,-0.05280363300042375
221.0,2945.2438,0.01794707207870875
220.0,2892.8568,-0.050412702478426906
219.0,3042.4321,0.04089722362473207
218.0,2920.5151,-0.01071775284107517
217.0,2951.9848,0.03920011163339845
216.0,2838.5054,0.0153056923247823
215.0,2795.3909,0.014262248922993236
214.0,2755.8053,0.025808516963217655
213.0,2685.592,-0.04864706230923062
212.0,2819.4681,0.0722014901733563
211.0,2623.0736,0.041095429362836236
210.0,2517.4622,0.007102928856422812
209.0,2499.6442,0.023478457072028114
208.0,2441.64,0.009992668047927908
207.0,2417.363,0.026349438058638104
206.0,2354.4987,0.01707081926958727
205.0,2314.6466,0.009353059519252159
204.0,2293.0985,-0.005673382899101768
203.0,2306.1451,-0.04958649494133929
202.0,2423.3814,-0.0030246183642121272
201.0,2430.7223,0.0011022551117784365
200.0,2428.0445,0.011949768724504178
199.0,2399.2026,-0.02561194058798525
198.0,2461.4445,0.011125282537409301
197.0,2434.212,-0.04363016125125283
196.0,2542.768,0.029476655769506335
195.0,2468.9096,0.009191904643751938
194.0,2446.3196,0.00089525507936791
193.0,2444.1305,-0.06438318798946943
192.0,2606.6676,0.012765722464968267
191.0,2573.6031,0.059301866371557
190.0,2425.4208,-0.005040501529324409
189.0,2437.677,-0.014983321858542922
188.0,2474.4765,0.001001763885127411
187.0,2471.9989,0.040377970410531074
186.0,2374.1729,-0.05292310620305173
185.0,2503.2058,0.036492928411230814
184.0,2413.5032,-0.045197997701702256
183.0,2525.0915,0.01248368301897839
182.0,2493.765,0.006800292055565091
181.0,2476.8642,0.030434764671843563
180.0,2402.617,-0.03166431410814617
179.0,2479.9115,-0.0410027023827715
178.0,2583.708,-0.03209421873719359
177.0,2667.9751,0.005974690151642374
176.0,2652.0823,0.0018476515884448207
175.0,2647.1867,-0.005313927540502603
174.0,2661.2911,-0.029341666370220894
173.0,2740.5347,0.005788771444316324
172.0,2724.7162,0.029181130007719155
171.0,2646.3548,-0.002712808384677019
170.0,2653.5436,0.0023268802015554563
169.0,2647.3763,-0.029411369723826446
168.0,2726.3956,0.00885157407183784
167.0,2702.3692,-0.007294241589767428
166.0,2722.153,-0.02514429607121169
165.0,2791.4674,-0.027999572456460984
164.0,2870.7318,-0.012966459225659597
163.0,2908.1974,0.015250155712042785
162.0,2864.1834,-0.031949784717925936
161.0,2957.171,0.02929847952410763
160.0,2871.7873,0.02174038995387702
159.0,2810.0273,-0.11409440648633884
158.0,3149.6414,-0.007318813661095451
157.0,3172.7776,0.017472994208629442
156.0,3117.8212,0.0323427012990057
155.0,3018.5957,0.02898559596482127
154.0,2932.3558,0.024831961631558066
153.0,2860.4363,-0.00708432170313753
152.0,2880.7725,0.02126252612834036
151.0,2820.1666,-0.01589129985291878
150.0,2865.3407,0.008114455170081327
149.0,2842.1841,-0.03275929040810495
148.0,2936.8339,-0.0006686599863044646
147.0,2938.7983,0.02636016620896547
146.0,2862.3432,0.021853758349463074
145.0,2800.4688,-0.004916781842321399
144.0,2814.272,0.027606976387009027
143.0,2737.6411,0.00890276317370182
142.0,2713.3767,0.015244170752391074
141.0,2672.3272,-0.002513633274256925
140.0,2679.0529,0.003993326358467092
139.0,2668.3759,-0.006839905272719451
138.0,2686.6899,-0.00868248231592265
137.0,2710.1186,0.001431404175828087
136.0,2706.2421,0.034960711001578215
135.0,2613.2647,0.01659458321986577
134.0,2570.2565,-0.022142284271536514
133.0,2627.8026,-0.0032639769254570526
132.0,2636.3937,-0.001068730303644654
131.0,2639.2128,0.006168280517107082
130.0,2622.9835,0.030709365133198822
129.0,2543.6576,-0.0024776079825618775
128.0,2549.9676,0.00821781715658928
127.0,2529.0983,0.030636724666724815
126.0,2452.7899,-0.02674429614804237
125.0,2519.2731,0.01754271592093703
124.0,2475.4636,0.0017181232750854804
123.0,2471.2141,0.04534412924129249
122.0,2361.6616,-0.005821243641812877
121.0,2375.4495,0.023360047959476386
120.0,2320.6020000000003,-0.011327941518509016
119.0,2347.0391,-0.0002706874403925083
118.0,2347.6745,-0.0033364159661610736
117.0,2355.5204,-0.013808160961719133
116.0,2388.2714,0.012013311893825498
115.0,2359.752,-0.002476978505173909
114.0,2365.6043,0.007912548368531877
113.0,2346.9602,0.0032974763042339992
112.0,2339.2339,-0.003376468984840506
111.0,2347.1456,-0.018042115969334
110.0,2389.8774,0.011433394772381296
109.0,2362.7086,-0.0023144905628709406
108.0,2368.1834,0.01197676390221933
107.0,2339.9894,-0.010219021534767194
106.0,2364.0244,0.007149577875618481
105.0,2347.1829,0.016810577933026337
104.0,2308.0552,-0.0003816771205649955
103.0,2308.9363,0.009590453248614786
102.0,2286.8984,0.0036888567317481134
101.0,2278.4779,-0.010407593028807853
100.0,2302.3152,-0.04625676768012553
99.0,2411.3144,-0.00215140570449726
98.0,2416.5077,0.009380181146037942
97.0,2393.9464,0.0368764331341844
96.0,2307.2741,-0.000500335506468011
95.0,2308.4288,0.015939057998333294
94.0,2271.9263,0.008009627135002542
93.0,2253.8017,0.005807982073826052
92.0,2240.7496,0.013901877388459275
91.0,2209.8145,0.014798932064270957
90.0,2177.3524,-0.008660066519197466
89.0,2196.2903,0.009041060430981643
88.0,2176.5229999999997,-0.023963336602399167
87.0,2229.3097,-0.00026161627652729417
86.0,2229.893,0.004758346914166565
85.0,2219.3076,-0.013442251370510841
84.0,2249.3415,0.012010037669694988
83.0,2222.4884,0.03377288467670423
82.0,2148.6819,-0.003046898714884994
81.0,2155.2387,-0.0009242035536135314
80.0,2157.2315,-0.016168365210449762
79.0,2192.3939,0.020102841043570085
78.0,2148.7606,0.010134528874257783
77.0,2127.0939,0.02416926655794414
76.0,2076.2999,-0.012397285451163271
75.0,2102.2006,-0.014527392056021797
74.0,2132.9629999999997,-0.009181416428869838
73.0,2152.6368,0.036771151557860954
72.0,2074.9195,-0.003943163958989119
71.0,2083.1174,0.0033320499032677402
70.0,2076.1879,-0.01473588702321054
69.0,2107.0089,-0.013435526450123738
68.0,2135.5087,-0.010348845452220621
67.0,2157.7235,-0.011218724498992014
66.0,2182.0667,0.02706358774197953
65.0,2123.8041,-0.020495842048729073
64.0,2167.7824,0.008607215036822302
63.0,2149.2039,0.003741629847263245
62.0,2141.1774,0.033457608364453814
61.0,2070.7239,-0.02458763730915399
60.0,2122.2692,0.08189352111076016
59.0,1955.3953,-0.024605953036857427
58.0,2004.1065,0.018556868025699003
57.0,1967.2595,-0.002916405119922488
56.0,1973.0052,-0.04410014259512533
55.0,2061.9621,-0.004338810783020529
54.0,2070.928,-0.06933558983903705
53.0,2219.612,-0.08676607130392938
52.0,2420.801,-0.029121946158484475
51.0,2492.3360000000002,0.028282081181198446
50.0,2422.835,0.033739671220734894
49.0,2342.453,-0.023253716817197644
48.0,2397.562,0.026680354048630433
47.0,2334.44,-0.05513229882951045
46.0,2466.757,0.00772570090074822
45.0,2447.7729999999997,-0.01850229770774392
44.0,2493.484,0.07514678692674981
43.0,2312.974,-0.013309797489345793
42.0,2343.965,0.008650921394730724
41.0,2323.775,0.04600389118022525
40.0,2219.294,0.0335284985703824
39.0,2146.118,-0.017224498150149415
38.0,2183.404,-0.007113037173199667
37.0,2198.99,0.0016380012587395912
36.0,2195.391,-0.02173537285433937
35.0,2243.631,0.038006758573699555
34.0,2159.958,-0.050289553708396065
33.0,2271.359,-0.12626234661901248
32.0,2577.038,0.02883269711953432
31.0,2503.7960000000003,0.017142692283643696
30.0,2461.24,-0.10767358174056502
29.0,2741.0440000000003,-0.023800583778988537
28.0,2807.065,-0.03202285726582012
27.0,2898.41,0.1154950027400069
26.0,2582.266,-0.05808367993822297
25.0,2736.695,-0.05901333173981683
24.0,2903.0570000000002,-0.1432700532374264
23.0,3350.248,0.013904149256770311
22.0,3303.988,0.06007865056097631
21.0,3111.3340000000003,-0.043251053444502696
20.0,3248.855,0.05975340590390464
19.0,3060.4109999999996,-0.01621979707031739
18.0,3110.455,-0.04403673646706107
17.0,3250.49,0.008195956943636588
16.0,3223.958,-0.003521752934372592
15.0,3235.3320000000003,0.07999425941447115
14.0,2986.605,0.05840055120287248
13.0,2817.1809999999996,0.046478113767083426
12.0,2689.24,0.0031885051722364364
11.0,2680.679,0.07167037555687045
10.0,2495.277,0.05082521418691614
9.0,2371.623,-0.04250221536896361
8.0,2474.595,0.011925289525629042
7.0,2445.26,0.007300246223134583
6.0,2427.474,0.04302752093696789
5.0,2325.241,-0.03388420565299142
4.0,2405.38,-0.0640610917517297
3.0,2564.514,-0.033934903767728175
2.0,2653.034,0.032179776779566474
